n,role(A=1),lead(L/LF=1),CH/CH_pair,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24
4,1,1,3,-0.776715876061217,-0.09632652353561,0.491223688840569,0.288589457402389,-0.0254200351056322,1.29638297278496,-0.277773373435433,0.146882734646506,1.09732375503711,-0.0379581920041652,1.76625729483456,1.16705101435054,0.529387319232173,0.154625220384994,0.953549586407745,-1.01794757476076,2.66530275635244,0.200373687374907,1.10412626723102,0.00994087163540402,2.71113893949532,-0.481113380082779,0.856784434823657,-0.651170349487568
4,1,0,3,0.563559476388238,0.449307017956203,0.100068211239969,0.475993052781979,-0.215147862317566,-0.271669636508768,0.0315875542625539,0.357336351903829,0.312596815744565,-0.567088528875812,0.311482922374135,-0.261303027078024,0.281785561213539,0.803339581247815,0.162190842298144,0.355712770151032,0.516638534100558,0.115617969993145,-0.886693249768439,0.636830517328889,-0.304366294625193,0.037875041061171,0.187328980562521,-0.244207124908799
4,2,1,3,0.597438720787284,-0.0628976469191085,-0.620417218063663,0.674573794195259,0.0172941799468942,0.380045847672383,2.58274605872919,0.56869973798147,0.605647543143234,1.80808222874018,0.935353443211292,0.171421655447181,1.1712431119599,0.923077108599552,0.443318559913199,1.68335870277613,1.26844110375586,0.604859083773526,1.77265678614925,0.435488876104864,0.536655464486527,2.16793070677771,1.1677489847903,0.511711016328098
4,2,0,3,0.479984870175267,0.555245118555387,0.975118237107525,0.308783115346182,0.820038846303588,0.780409175014788,0.197231837620576,-0.779968907863566,1.30527385093054,0.100993969285557,1.01531278111997,0.789711581292882,-0.605932548711645,1.01294985239538,-0.316968116224126,0.203548460134711,0.374947930349984,1.10012791909846,0.0218183489247776,0.826366164304663,0.480350272126601,-0.12814609421789,1.54225135806442,0.113372715250206
4,1,1,4,-0.436831769348552,0.0700091985453101,1.39170115539417,0.512819102465528,0.812623611700516,0.856267114238346,1.02796579190809,-0.0669812859268539,1.77881461592589,0.193659403757121,1.84247062523048,2.02855707926576,-0.156604479430101,0.910709366821801,2.42398595596199,-1.21681483417313,1.65996005653639,1.14055862293664,0.636507060561652,0.0832896729856421,2.23546121651097,0.359177608491764,0.932313641250294,-0.289339893932201
4,1,0,4,0.725347571775609,0.160597323195767,0.970577500606707,0.727343386305713,-0.161584076496288,0.70181091008737,0.264181245436233,0.230587702682597,1.222845002408,-0.154241120653402,0.355394284749703,0.392933010008323,0.584545304233846,0.0499922736341623,1.18924911065616,0.48574196625931,1.05005853696502,0.225864878595025,-0.237759347228086,1.31711760100857,0.0777535473752127,0.83039562800704,0.275113674062451,0.347118924875494
4,2,1,4,0.501415150782003,1.076939805864,0.273685432868528,1.1652378462806,0.257706860786196,0.446598159720572,2.77900284777636,0.214867406602628,0.246636961480588,2.07646444662383,1.42955032711686,0.50342164760792,1.61136953908254,1.03110013567166,1.31173849666869,1.37051982935781,1.89964581378209,1.55065518292363,0.827054289180187,2.88419965527856,0.834685169610966,2.08101778869184,0.976907978056857,0.665259093181488
4,2,0,4,-0.29199411952999,0.6201016009138,-0.563637702314759,0.429532454207845,-0.158208710644411,-0.0204906957160619,-0.339705118871413,-0.131848186701486,1.03297051823136,-0.366579813725579,0.790017919934703,0.315000466138027,-0.353704027414757,0.35017357796805,-0.0154876990261785,-0.68638001460353,-0.389301856519816,0.482061201204163,-0.17102402317754,0.0177264347605493,1.5782818892264,-1.00451423171187,1.28775229983563,-0.309272362054688
4,1,1,5,2.16589157151926,-0.358945637559522,2.29638973400415,-0.242607667926048,1.22246484145631,0.604652642392093,0.920188468793946,0.742882754871512,0.424361905630778,1.03028802068836,1.00197657338337,0.414904039607378,-0.446324920174352,2.28153199103805,0.546113181325439,-0.0503995454968622,0.775299345416211,0.278226749697201,0.660009767373921,0.649922323258447,0.984241886709811,0.509664256850308,0.877156372245448,-0.333374863417279
4,1,0,5,0.470182719978293,0.354112463624612,0.73852141547194,-1.42756824727842e-05,0.981700711397363,0.134435812055209,0.539972421831609,0.511095710390944,0.0569055561018509,0.391572483830255,-0.297893111979141,0.473775684359174,-0.183403880830506,-0.0388589226899642,1.03997147858114,0.219863594261868,0.777269187177629,0.595795394854137,-0.404935286969359,0.129777319985702,-0.361085547039186,0.0662571969711611,-0.267155110661906,0.687221219882047
4,2,1,5,1.4130873511325,-0.643200384434612,0.540433018715893,-0.67423380692923,-0.350492759938318,-0.379261221924856,1.18975913042722,0.434411773146191,0.121023582375054,1.21685192656568,0.699288645475324,0.484302285277729,0.697532675917447,1.09841224309978,-0.234313649192898,0.623059286520035,1.52128784673183,0.134488984304024,1.14885283881771,1.73038877543682,0.543935832863331,1.14799311035085,1.99464515927686,0.0417364301803423
4,2,0,5,-0.453523476819747,0.806985065777686,-0.491283504540064,0.676847772649508,-0.408767157221119,1.199783490815,0.0379655480228224,-0.782027768492765,0.45060088272459,-0.253333898336194,0.779810655604922,0.605636648346658,-0.520631733055628,0.247291414458263,-0.191701404337099,0.0879118641988888,-1.18525399428859,0.766936184153222,0.597244408152399,-0.827629985961827,1.72941211551218,0.212615474201839,-0.590218680853048,-0.380654684643882
4,1,1,6,1.85402200323129,0.0822755646105564,1.95944962950955,0.0675868004147682,1.43978272356951,1.48813019883141,0.762266553667183,1.32009372071361,1.05582056558452,0.730463327000646,1.62360853203337,1.62256195250364,-0.33284840901898,2.2215676078635,1.34176425015827,-0.23034530640712,0.775454871285612,1.03242112202678,0.325721075083309,0.803948696394455,1.49741415821065,0.660801990129177,1.14549398573713,0.140798283612998
4,1,0,6,0.0590865215167454,-0.0086545696211473,0.849717314675505,0.0661686504364055,0.996895410449611,-0.281883831692859,0.541637282392038,0.226728827410893,0.450978312627869,-0.0564647745657059,0.103196525975876,0.167010834924458,0.202413723595115,0.125616102709063,1.01461852480669,-0.0627548612623914,1.33769648945828,0.195394847069027,0.177914601761672,0.187347829628465,-0.827502851879863,0.932424358350334,-0.391210399979582,0.463831087115338
4,2,1,6,1.34898432728813,-0.0965465782154439,-0.285149306152087,0.63107005844306,-0.0155818744358322,-0.269642891697493,2.81935922274996,0.377548692012015,1.15885268548744,2.04297401376487,1.00954658737757,0.393198471006545,1.21539891204407,1.37018517221614,0.432424794199649,0.56923651629991,1.72114671358665,0.905105257831998,-0.217171900699312,1.38042356193201,1.01105818952644,1.12333382295868,2.88331273826079,0.67892042126812
4,2,0,6,-0.448224606953219,1.03677152748117,-1.0723057230216,0.602191811946549,-0.258991404213051,0.423885760354022,0.913751283638986,-1.39684693021773,-0.29228597357912,-0.0578673610743587,0.610117861139631,-0.119683760155183,0.106275774482218,0.30191812798025,0.344433504215399,0.171854252135158,-1.15972113052366,1.34883108895367,0.600697719288692,-1.67897925024459,1.5883887249588,-0.590327593814889,-0.396093871106219,0.163850273727182
4,1,1,7,-1.01537810586716,-0.472771988209997,0.45662752659212,-0.470414185374009,-0.111270963240484,0.484805346451078,-0.265708631692285,0.134526494666707,0.775229507274141,-0.555486626361251,0.985759799212401,1.04003030182159,-0.216986789727872,0.418304191866223,1.36298011779202,-0.839550311555395,1.10900850253529,0.311016207303659,0.481633452636043,0.0389353078567588,1.71874006060662,-0.473885464276165,-0.365905810495623,-0.680064157524916
4,1,0,7,0.852801819164899,0.334103025275732,0.316557002651093,0.424564097406931,0.0501363233397226,0.108742813074555,0.44186497095912,0.177253801663236,0.276269739208554,-0.524500467996917,-0.229258458481075,-0.303157103251536,0.223975163571564,0.216954555895319,-0.0998349855084389,0.674636769035479,0.512405919723932,-0.239923861394876,-0.363597371089363,1.3577159817095,-0.449800251005234,0.724030712834725,0.00815958981006065,-0.341303639888021
4,2,1,7,0.370483173715289,0.961040941881479,-0.0106647124085598,0.813550250932819,1.06817958488009,-0.0529706405391577,1.84908632945754,-0.258092132381926,0.438142200524945,0.996848803250006,1.18792380462817,-0.175767390097977,2.2746873512386,0.699592154818962,1.4009638723249,1.31288282535742,0.688264933624774,2.34142081473375,0.128415313967042,2.78320534459934,0.835775648901735,1.09529224982485,1.80296126037242,0.74619607297005
4,2,0,7,-0.0338994452412575,0.93769169781924,-0.144997581078928,0.689350931467382,0.549970584254166,0.620364555837073,-0.472451563063831,-0.357095366542972,1.31590943037641,-0.363930005504769,1.44792839560735,0.722744670082407,-0.220131356837583,1.16779171458517,0.0976538242712388,-0.286078102348704,0.107625703114513,1.09618505991478,0.0469641316233898,0.272550325023512,0.902015189289132,-0.303612506570645,1.72012660633489,0.0435292161928669
4,1,1,8,0.797734388212633,-0.264738526776159,1.64967903353158,-0.94635577524133,-0.0580329722940589,0.836823618433954,0.231279494727778,1.6856368304643,0.296856439132702,0.181225737104993,0.811411671158596,0.888934406835477,-0.364987404590955,2.47817587712606,0.632212828260722,-0.442740025673963,0.82483469820178,-0.240303091333058,1.19650413724271,-0.0671608426006828,0.198925206529199,0.355920269398572,0.738120255911785,0.361650274154267
4,1,0,8,0.480307391496561,0.0372668239898825,0.835846400264506,0.0491495548591844,0.611796214851545,0.235186073459067,-0.0428174476780384,0.403795691828448,0.687413182189922,0.179790836125099,0.143092957299388,0.424295914312777,0.0524180519395032,0.161155895898187,1.10438741837108,-0.142066873345543,1.41976017536054,-0.110617053050276,0.102088186272099,0.0540112035158495,-0.560886911368254,0.291126356012426,-0.686169586984469,0.530762654759431
4,2,1,8,2.15215726596344,-0.617931628289666,0.668620785301409,-0.16187335332394,0.15184116749224,-1.08897941267934,2.7338489224886,-1.4606804506258,1.2107697780876,1.54092263136738,0.48567037749452,0.994916550444129,0.360304563148926,1.35696547571066,0.276312311768424,0.680129540673807,2.43177654699534,0.723139012003459,1.25083382710309,2.26154961041618,0.0629451968981885,1.19035529579808,2.12362944628095,-0.151121656085399
4,2,0,8,-0.308654782412666,0.725085271633785,-0.897763017970849,0.246983957519665,-0.525820838456447,-0.0444061770814634,0.524310986917437,-0.408063738786927,-0.049567856699006,0.459466022112454,0.522497710871984,0.267925691697164,-0.533084064054064,0.596963950060803,-0.0787764619757166,0.444203434085808,-0.845118487130431,0.940377418371272,0.083581613952766,-0.557769169584458,0.374813067267728,0.0251719280413394,-1.16791371958715,0.060134023093424
4,1,1,9,-0.474587830734976,-0.116071986612733,0.331230919216794,0.432142238500685,-0.272903890458897,1.63613472948576,-0.601088242494158,-0.162904414494985,1.52404142164877,-0.176016243264257,1.4696714616751,0.827730953466292,0.793035622499543,-0.311715028206806,1.26042257782344,-1.15272435897861,2.83655312152937,-0.515552030419702,1.16530508500279,0.243930436537939,2.44291036546258,-0.592117228566549,1.17276463151423,-0.741834295488511
4,1,0,9,0.523288280266004,-0.323172191941736,0.0672073236605085,0.55075005270887,-0.00563873530957651,-0.67761080863504,0.475222998470746,-0.11191878164709,-0.161988082349044,-0.00210993301265297,-0.25601426215318,0.0893001841179775,-0.0364340358082171,-0.361450325245189,0.123173357344682,-0.117880558142333,0.2332207141821,0.276828540776245,-0.641884483468099,0.746022796912389,-0.745581918651695,-0.462723532417565,0.80201674342326,-0.517456116048489
4,2,1,9,1.65934577944702,0.682050356098655,0.79788304586611,0.539794026008743,1.59667825753533,0.0474103410952001,1.66700572931604,0.169149585365957,0.426307875461565,1.47775481216657,1.33772032761813,-0.207756115754049,2.35554826294228,0.636288429427413,0.730582486294829,1.70243024960524,1.63630838156931,1.48299881354201,0.876504058156989,2.58011923782666,1.23396202376151,0.718177558682199,2.44828340145018,0.637091352843965
4,2,0,9,0.148582452880159,0.936186562997477,0.0198572453431141,0.688277555635855,0.548427412862825,0.277957889314017,0.105669047222591,0.317342157242205,0.533841010174993,-0.233324002758158,0.941879330855524,0.540455994370663,0.493113815756937,-0.000200896278763629,0.908258455831006,-0.374653273889634,0.555507534410288,1.1040087292354,-0.128028439776911,0.935132682021675,-0.00643164173311758,-0.617199207672239,1.91155436183477,0.150631122595508
4,1,1,10,-0.463840370318543,-0.143928176503983,0.651279139519611,-0.214128155897289,-0.325339494170129,1.01114263173326,-0.355022168195987,0.677978796948813,1.04030676342269,0.00988781556981917,0.307794838322417,1.36485467265576,-0.587268000098943,0.213509360955875,1.62244071032976,-0.996430549090241,0.603113275221948,0.185010374045353,-0.0560300542615432,1.11232796731503,1.4426194021971,-0.791152464922511,-0.965234787172914,-0.564803473010681
4,1,0,10,0.63681690457514,0.208143030153502,-0.00646027631772755,1.06572128460469,0.111141035934491,0.207446499525007,0.830162783196548,-0.057412531952874,0.410536170839806,-0.0778485295288455,-0.332399580413005,0.108618062382884,0.532154038221321,-0.343882895483149,0.0540555516742675,0.346544806574134,0.116901056244043,-0.0296146238624622,0.631389789041681,0.469780309944181,-0.468531082677356,0.575704109086424,0.452903285846587,0.208204668110909
4,2,1,10,-0.168413393188715,0.24557534553256,-0.726306486325153,0.434554638904183,0.642693839078789,-0.458257618232968,1.05316062638452,0.51592503494226,-1.64475583650853,0.647262629113357,-0.127917938031098,-0.383802189685184,0.953448233564935,0.105664739830986,0.850726015684854,0.00590186320688045,0.617488412242202,1.42237645481265,-0.29132903198172,4.17605432399824,-0.496338045108374,0.0202392014310845,0.918045250482934,0.28538445809703
4,2,0,10,-0.247964927782054,0.801707075305768,-0.445421452919137,0.368282883616671,-0.035357373393177,1.04926639460092,-0.0668979083910643,0.538001456152628,0.289198916302208,-0.451202723339098,0.969026248554557,0.418848718244888,0.094139987217187,-0.64616565021409,0.639264775797202,-0.556630046453708,0.116762447545291,0.492460773934323,-0.538001145745751,-0.00766567728266127,0.420790180451319,-0.972806236363036,1.91386555690001,-0.289839424655161
4,1,1,11,0.589275409429922,0.565161568817214,0.891006357252233,-1.60290358577568,0.21798533673815,-0.188005328353997,0.468878989324271,1.62376519294426,-0.802581404788462,-0.0836897637326493,0.297903192654983,-0.0339588386776736,-0.976146092669204,1.96511246252215,-0.00728016973382383,-0.0117305953486219,-0.297153389660242,-0.211600829164049,0.567098355424196,-0.261331147688633,-0.404157929673941,0.66041565751956,-0.215598892021273,0.310699327585551
4,1,0,11,0.632197845114668,0.498677029292009,0.787445522717959,0.0744688050948018,0.76494408043271,0.596630957888994,0.30714257539573,0.596036241326085,0.467422746249504,0.11453130656827,-0.0541761638020224,0.658091299313122,-0.172537431792588,0.254577889572598,1.06728918319208,-0.0554823608740284,0.802287177048433,-0.148366596512914,0.0399946134032958,0.514672099140285,0.293111425666887,0.899293808469285,-0.181740688536178,0.693282329132755
4,2,1,11,1.1440202352967,-0.739600628622933,0.390081030009798,0.165936076199186,-0.234701709966519,0.320475579037812,2.02971679413731,0.126805228505375,1.07538888110107,0.788166314791672,1.47786854229237,0.726225514056096,1.06161995490633,1.34323498470188,0.317095016831512,1.07619503769769,2.09001325297094,0.670453202920187,1.45457280655245,1.23801199088783,0.911300070720444,1.67452063850921,1.44114941185751,0.371964043992674
4,2,0,11,-0.487707006698331,0.885822916453493,-0.534478839679943,0.0564366925167346,-0.0890616876087957,0.107185318455601,0.521684114511262,0.00777706230126696,0.115175000825814,0.628276203274002,0.0971855887532048,0.277425998382764,-0.350277233411559,0.674833617897212,-0.220595045324729,0.909170993969268,-0.626386386552918,0.933540616652457,-0.0449911129881921,-0.606926995912137,0.681519284921405,0.236520567980221,-0.733179893289604,0.0768488179778823
4,1,1,12,1.05256510754547,-0.288756355382923,1.33334866322002,-0.423125618986192,0.22310391213725,0.782156991930589,0.665050212293864,1.43820088932532,0.138918938427385,0.121999376078649,1.3294633173942,1.05705141862759,-0.752654090645824,2.25025516166756,0.493298838692503,-0.519499644396213,1.01647509543801,0.288141253141591,0.905495391073856,-0.108906680760082,0.488397428374716,0.498134095404434,0.897796809206928,0.506969484305524
4,1,0,12,0.366536347823048,0.0958293237415585,0.740119208114653,-0.265159414004042,0.361575129873366,0.514966249507259,-0.0129046136860281,0.415040862959716,0.411423675254474,-0.697494314215253,-0.00712054671196562,0.472211661299136,-0.171278961870141,0.146364440719381,0.83013880347557,-0.223386830528586,0.875858259334018,-0.402653028977693,0.709176672257093,0.454461794509349,-0.74577921551983,1.0650104203245,-1.03746687961331,0.39834893454863
4,2,1,12,0.805028341209514,0.187451291012369,-0.0396744654357044,0.222744290125993,0.717387945791982,0.252538585497149,2.31308798167625,0.77243172750889,1.18296707584275,1.43883776241274,1.35081350559528,0.802695252515436,1.55417594788287,1.39969023905379,0.617006779261646,1.23246012592793,2.18763461942547,1.1493597185429,1.79483792612571,1.21753704749693,0.701576655581565,2.22758535726887,1.62071569447655,0.162989237387375
4,2,0,12,0.783134934103384,0.0524914390546986,-0.325859219945344,0.50569872736192,-0.421198971154349,0.545577299092923,0.881646512040757,-1.03694823245866,0.652946952261766,0.969247673850352,-0.58224696786177,0.628044374210764,-0.479266551016851,1.46735201516571,-0.589215053137611,0.500186211596105,-0.333291892607495,0.422090842930674,0.872345777978483,-1.01731593995538,1.39434698358088,0.144438261645496,-0.329376334722203,0.696273602914931
4,1,1,13,-0.789504242030473,0.0566289761858362,0.564788223621042,-0.354675648614,-0.199598123484473,1.51522187143702,-0.716240958997661,-0.210598837499172,1.49229193680962,-0.17888909717672,0.132076584559995,1.10641132233581,0.333936170168643,0.154738227956506,2.26706232165469,-1.47776981323884,1.61454807662596,-0.21495444197971,0.871614419459529,0.189228251172348,1.49554577797184,-0.352708559878575,0.524380978119487,-0.855753159423973
4,1,0,13,0.0286728187185426,-0.226102942832249,-0.0359335096957015,0.229559414829621,0.491514646703532,-0.847452671597879,0.640599602328537,-0.350972446885646,-0.0407578907274175,-0.22203107208055,-0.595404172846469,0.548712863855602,-0.230491429875343,0.139800802020166,0.235105882435246,-0.354974168083313,0.535299521503912,-0.141367912722443,-0.497353780744828,0.399296105751275,-1.23857397220995,-0.180735384390447,0.64097642664534,-0.422120840432526
4,2,1,13,1.36600489280874,0.426024013185544,1.13662948814467,0.123934565856652,0.492303392255052,-0.252929428425515,2.09073796300914,0.0157207553941453,0.416943465235978,0.796229391859228,0.822937621873833,-0.530810355688445,2.25839015311006,0.367031416497341,0.751884450056118,1.24072662336838,1.36892318605103,0.918734447438877,0.511380714952814,1.75580194220382,1.50154705477949,0.18985920627045,1.64778584910566,0.787443891150737
4,2,0,13,0.190377334639171,1.00265359671248,-0.0388276636781456,0.822544063788656,0.390590740250124,0.449806274133056,0.297272820324161,0.260185132728971,0.619581313646279,-0.2789610466658,1.45363507332191,0.746165929751827,0.50235730870269,-0.047324285603401,1.39777134286666,-0.368036807690715,0.799424329445654,1.29746645791632,-0.454302855257337,1.08954999043925,-0.118311159927723,-0.805845544200998,1.70576229903593,-0.186314165091827
4,1,1,14,0.9578483331134,0.105044454161704,0.728989017821003,-0.762197404219429,0.368635452903286,-0.0073763340547438,0.380621423390912,1.44095813673063,-0.711043894643572,0.252406581565281,0.507227610521567,0.359864459783399,-0.941644178939172,1.9540327900615,-0.211554327730084,0.457425753712341,-0.151156204705999,-0.188980052090748,0.805577274622901,-0.66152751007007,-0.301981315121402,1.08104015616139,-0.15849977168388,0.578488617427315
4,1,0,14,0.154332031695087,0.429169963565858,0.794056804073223,-0.313080851677454,0.212563287895302,0.739619845407729,0.426149994085118,0.160037014479078,0.766906099547346,-0.264448835244026,0.0271776214066503,0.68268439860955,-0.338273728252601,-0.0387881565583908,0.97872954529532,-0.261595219971349,0.499277065048653,-0.635060779362381,0.651695355879064,1.08930713976909,-0.475182689847857,0.762209646374252,-0.571575065732157,0.606084326580854
4,2,1,14,0.618659489479604,-0.623971507578646,-0.250801895151245,-0.587930966406589,0.825420096308659,0.430919962234143,1.74741706309578,1.03043222770422,1.01153987699779,1.1528491130278,1.85204817054043,1.39024123991447,0.825383771698212,1.85304737209658,0.596812064964675,1.78994437920919,1.64961016624373,0.886346027969718,2.21721071792506,0.647396401431061,0.910760775051674,1.68766238372515,1.02359579445283,1.00978724020016
4,2,0,14,0.119395554370229,0.156492978495522,-0.238195158970264,-0.681155282468619,0.275938118922438,-0.374524298501005,0.845596859856693,-0.380440872025167,-0.150790210097919,0.837929982195919,-0.384756101700043,0.10348842150824,-0.523011232554205,0.797131915861353,-0.621687707235672,0.705805951765997,-0.704975268601719,0.216846844574281,0.433817140666113,-1.20342002303773,0.987872461221839,0.3078516586388,-0.857827474525957,0.515685267532295
5,1,1,1,-0.0579145141919215,-0.704524394900411,-0.38220763929334,-0.531691955348457,-0.914428550166731,-0.288894493971963,-0.137771673528645,-0.325027433623004,0.327101380451186,-0.152372218821543,-0.628559592398258,-0.53290286615674,0.396948529314318,-0.135899090257203,0.206653589755211,-1.28808591805757,-0.141524918635031,0.785030494416548,-0.791804417690871,-0.395945223012244,-0.770222269349606,0.19113582222384,-0.991083799927222,0.283320068693252
5,1,0,1,0.479951729775001,0.536366911057063,0.732006579842454,-0.067981283129817,0.189657019698443,-0.612561061838976,0.807526248600744,-0.414979960523154,0.158740734962961,0.177432886783225,-0.110581976952617,-1.35844663560586,0.556178430612986,0.350354484142538,0.0812320435900492,0.389206538173057,-0.100287391197894,0.495717841216286,0.0203560783305777,0.154991008726187,-0.525197044057564,0.625443125639675,-0.137246652513919,0.677677783973412
5,2,1,1,-0.0180193528255436,0.282630693298502,-0.311250047002527,-0.0216035047152966,0.122794605120268,-0.93178699931535,-0.319973741942384,-1.03206845330267,0.886699146552361,-1.6054160621779,0.0938160729716376,-0.706735370658282,0.631806126277155,0.0422281282511798,-0.062722318480045,-0.177489617757181,-0.535472374568872,0.604614040660656,0.0796061659138161,0.0930412163156569,-0.497995412051107,-1.07750032394948,0.454160461505404,-0.847866708672167
5,2,0,1,-0.508430740378908,0.0875333133727472,0.171384879742411,0.560020313880445,-0.276781089272925,0.500157489686619,-0.581690116436646,0.350280234748898,0.453620945859502,0.844094797239004,-0.220594266474704,0.052686972225779,1.05932686935121,-1.13116789214194,0.0391786082656001,0.787735558517313,-0.660918315410433,0.512232888724652,-0.491056990334188,-0.43758811193339,0.76653938035502,0.06098991953351,-0.258694023294039,-0.372569796564043
5,1,1,2,-0.597312689871838,-0.209019794729539,0.297578790771805,-0.788987753793413,1.85898605977947,-0.45484641456962,-0.248893434277394,0.0420267848751738,-1.02191386621138,0.276057753449522,-1.16950601687691,0.543554555597046,-0.735202589886517,0.50427499906064,-0.419591682577742,-0.942485863195931,0.357730902259975,-0.403993268615899,-0.103980835010035,-0.717167012666781,-0.0706369655969046,0.143328969757869,-0.0619244838696403,-0.693334294462099
5,1,0,2,0.705396829685738,-0.370519955813477,0.256902896764515,0.685717271828795,-0.0693258571311676,-0.543917022876464,0.707941828601054,0.25275716878524,-0.141777232842275,0.501383159990327,0.270461145235392,0.391233255070397,0.33195500836654,-0.238407184862897,-0.480706928504594,0.956646861470266,-0.025312528420094,0.208148862490908,0.54088889969866,-0.386943522841997,1.04598819087225,-0.32852436564563,0.0775324436217499,-0.34016054145102
5,2,1,2,-0.785336592080669,0.0103352034766677,0.13055787745014,-1.10494936715471,0.538966469241672,-0.62426545951023,-0.7324021047455,0.130618302378171,0.023125989598166,-1.08565484412526,0.430546648863577,-0.854313257756107,-0.457929802172218,-0.246258385717889,-0.913535434546866,-0.313240813116498,-0.2330607801922,-0.452027933922543,-1.01951498346464,-1.48381052674621,-1.40540320479058,-0.937631140489816,-0.24599292900425,-1.1324068374708
5,2,0,2,-0.403281294636585,0.44819902712955,-0.112220946475532,-0.307737821094507,1.00778270482005,-0.363985862864539,0.237073225707555,1.15987477189131,-0.543710280595314,0.975594526070803,0.0596856935692141,0.210637475200733,0.309307648406848,0.255019065458505,0.172206181487495,0.357937946209812,0.638941231285371,-0.576243560197754,-0.0445809401286988,-0.328800564362719,-0.890165962570656,0.185125991997545,-0.318132934212279,0.672762390405758
5,1,1,3,-0.537236579059905,-0.921674611404793,-0.00812510861109703,-0.600886194381047,-0.635228052819017,-0.047501942063344,-0.456457316442262,-0.323243832064874,0.499186811953834,-0.189325493777822,-0.328070960651831,-0.442070217495465,-0.20041040179453,0.598082703168739,-0.180746819723738,-1.4873785116269,0.206843099250778,0.564712391272023,-0.74661461297211,-0.484664953404438,-1.00989080701552,-0.144028195970214,-0.765461470454323,-0.381848843521587
5,1,0,3,0.408047044245575,0.244365036740538,0.434158332498161,-0.2530135103506,0.358846071533737,-0.820946678259546,0.417735385364638,-0.0806269294863532,-0.0489547021305008,0.123179175521259,-0.0681098945915087,-1.58472800441001,0.60604379494944,0.157593736150951,-0.426498559134069,0.242115894634795,0.404318973595665,-0.118550790697984,-0.00583797403930419,0.18768534964553,-0.503009004861725,0.47468322104455,0.12163144349955,0.827983919843177
5,2,1,3,-0.607655568427355,0.340959333419337,0.0952161100831575,-0.502683747646004,0.157498829171304,-1.42079786910652,-0.363635334470232,-0.597694483839967,0.950618238296866,-1.9682207412299,0.388852778164239,-0.825949524784327,-0.22576970780811,0.147712039701393,-1.07843625126478,-0.35776630038783,-0.981935180228008,0.143831309160426,-0.0737464810837986,-0.606617089984849,-0.468896465792582,-1.05672165718507,0.371908083170019,-1.46983204547028
5,2,0,3,0.0105018013751167,0.103630134222338,-0.45736987552869,0.793711731560922,-0.769594827083205,0.122107351026894,-0.568884658752651,0.645854302965358,-0.0439545581129673,0.628932603701388,0.0717187078216222,-0.352364671950861,0.878237897005904,-0.474503666631393,-0.150116681529048,-0.53310534182333,-0.5872873220698,0.0896110305423605,0.506696205019512,-0.650263488242078,0.343228715857155,-0.810292156039754,0.701463679165441,-0.0215047367255578
5,1,1,4,-0.609790762790368,-0.499838375359026,-0.337943592492751,-1.01927994835321,-0.232730642989496,-0.172841624515967,-0.6326483526535,-0.21415547055294,0.193723722238638,-0.0431166649693678,-0.652653542451489,0.00767631806225149,0.0726796596232606,0.377198330582884,-0.718168728411162,-1.30770202167979,-0.17265446416681,0.691233528242007,-0.582449086248207,-0.957646327263623,-0.789566422354268,-0.336998345688727,-1.05925503290122,-0.0320501738357701
5,1,0,4,0.37318893970128,0.830092663543837,-0.048920070417833,-0.302304572348901,0.483522291828957,-0.131084824880383,0.739046391139513,-1.21289358930986,0.385434824252468,0.104996909288124,-0.355312207070828,-0.306544155882759,0.261233318969008,0.5736909533434,0.0336966345797733,0.439434179313807,0.0564241595237344,0.530683243435517,-0.386552213864072,0.377928462268521,-0.406340489938888,-0.331152948026505,0.320376514749127,-0.119689323497393
5,2,1,4,0.86812872063553,-0.206304307037546,-0.213581476531041,-0.012563329400306,0.918974937412211,-1.17776976488432,-0.546593377845444,-1.13523597863673,0.170535375089618,-1.64371640813842,-0.486799394829309,0.19582917621677,-0.492265960256785,-0.170384852710049,0.0924932550357781,-1.30400876322577,0.593549307573715,-0.430821691349885,0.333090344703762,0.16713052268026,-0.845476621723222,-0.314855642282692,-0.472333751656651,-0.0624438397297107
5,2,0,4,-0.0233448972046762,0.749785820672542,-0.104557278563093,0.525577559907057,-0.277260454957726,0.107264912534455,0.0763510079417006,0.437122199633913,-0.392148043371089,1.54688692447346,-0.395752015229183,0.513941460597882,0.235726134012656,-0.275361649569284,0.346983543701542,0.952650958273773,-0.240839160038427,1.00661716907957,-0.177812149492324,0.0933155319404965,0.549534189286871,1.36888544959363,-0.0382021308668139,0.0672607605579493
5,1,1,5,-0.455311035344781,-0.0628989677245258,0.931832976256422,-0.334394269026292,1.38226662364363,0.00513893200597526,-0.149646448964721,0.371171176074557,-0.0993593867055587,1.93467391306513,-0.0780446338244152,0.988563953274706,-0.556234189506158,1.38221223388223,1.26717985528951,-0.513092327504196,1.38038128846509,-0.199200874698368,0.639599624581461,-0.868106309416909,0.243593454846317,1.02210088789089,0.499479248300806,-0.243821284197351
